* * * * * * * * *
Parameters => Epochs: 100, Learning Rate: 1.000000
Type of network used: HiddenNetwork
Input Nodes: 196, Hidden Nodes: 30, Output Nodes: 10
* * * * * * * * *
1 Performance: 0.49388889 0.527 0.438
2 Performance: 0.42111111 0.438 0.355
3 Performance: 0.32044444 0.325 0.275
4 Performance: 0.29122222 0.306 0.229
5 Performance: 0.30711111 0.324 0.239
6 Performance: 0.27077778 0.274 0.210
7 Performance: 0.27911111 0.290 0.218
8 Performance: 0.24888889 0.259 0.180
9 Performance: 0.20311111 0.212 0.145
10 Performance: 0.18922222 0.194 0.151
11 Performance: 0.18922222 0.199 0.146
12 Performance: 0.17900000 0.179 0.144
13 Performance: 0.19488889 0.204 0.155
14 Performance: 0.17200000 0.179 0.139
15 Performance: 0.18022222 0.188 0.147
16 Performance: 0.17033333 0.182 0.134
17 Performance: 0.17655556 0.195 0.140
18 Performance: 0.17266667 0.176 0.139
19 Performance: 0.16122222 0.167 0.128
20 Performance: 0.15766667 0.170 0.133
21 Performance: 0.15933333 0.173 0.131
22 Performance: 0.15744444 0.168 0.124
23 Performance: 0.17511111 0.189 0.144
24 Performance: 0.16244444 0.166 0.126
25 Performance: 0.16666667 0.176 0.147
26 Performance: 0.17233333 0.184 0.134
27 Performance: 0.16277778 0.183 0.121
28 Performance: 0.15733333 0.169 0.129
29 Performance: 0.15955556 0.170 0.138
30 Performance: 0.15811111 0.169 0.124
31 Performance: 0.15166667 0.164 0.108
32 Performance: 0.14822222 0.167 0.107
33 Performance: 0.15900000 0.163 0.128
34 Performance: 0.15622222 0.165 0.119
35 Performance: 0.17766667 0.195 0.140
36 Performance: 0.15455556 0.184 0.120
37 Performance: 0.15622222 0.179 0.123
38 Performance: 0.15422222 0.171 0.118
39 Performance: 0.18044444 0.199 0.152
40 Performance: 0.16600000 0.193 0.123
41 Performance: 0.16088889 0.181 0.132
42 Performance: 0.15433333 0.178 0.126
43 Performance: 0.16033333 0.184 0.134
44 Performance: 0.16400000 0.192 0.131
45 Performance: 0.15522222 0.168 0.119
46 Performance: 0.16011111 0.181 0.125
47 Performance: 0.16522222 0.182 0.132
48 Performance: 0.15788889 0.170 0.120
49 Performance: 0.16000000 0.166 0.125
50 Performance: 0.16744444 0.173 0.132
51 Performance: 0.15911111 0.163 0.125
52 Performance: 0.16755556 0.171 0.127
53 Performance: 0.16577778 0.179 0.131
54 Performance: 0.15766667 0.177 0.127
55 Performance: 0.14522222 0.155 0.124
56 Performance: 0.14811111 0.166 0.112
57 Performance: 0.14866667 0.162 0.116
58 Performance: 0.15844444 0.174 0.126
59 Performance: 0.15311111 0.163 0.125
60 Performance: 0.14555556 0.161 0.119
61 Performance: 0.14622222 0.157 0.115
62 Performance: 0.14600000 0.154 0.117
63 Performance: 0.15322222 0.168 0.128
64 Performance: 0.14422222 0.157 0.114
65 Performance: 0.14655556 0.161 0.113
66 Performance: 0.15055556 0.164 0.121
67 Performance: 0.14111111 0.166 0.108
68 Performance: 0.14655556 0.163 0.113
69 Performance: 0.14188889 0.154 0.101
70 Performance: 0.14188889 0.155 0.112
71 Performance: 0.14833333 0.163 0.115
72 Performance: 0.15211111 0.164 0.123
73 Performance: 0.14133333 0.155 0.113
74 Performance: 0.14177778 0.162 0.113
75 Performance: 0.13688889 0.154 0.109
76 Performance: 0.14433333 0.165 0.109
77 Performance: 0.15700000 0.176 0.135
78 Performance: 0.15400000 0.175 0.128
79 Performance: 0.15866667 0.174 0.132
80 Performance: 0.14888889 0.156 0.120
81 Performance: 0.14633333 0.174 0.118
82 Performance: 0.14066667 0.164 0.112
83 Performance: 0.15244444 0.164 0.127
84 Performance: 0.15233333 0.162 0.123
85 Performance: 0.14377778 0.161 0.119
86 Performance: 0.14366667 0.153 0.116
87 Performance: 0.14300000 0.166 0.112
88 Performance: 0.14444444 0.161 0.113
89 Performance: 0.14933333 0.160 0.125
90 Performance: 0.14333333 0.174 0.116
91 Performance: 0.14100000 0.159 0.117
92 Performance: 0.14400000 0.167 0.116
93 Performance: 0.13844444 0.157 0.106
94 Performance: 0.14277778 0.160 0.110
95 Performance: 0.14400000 0.157 0.117
96 Performance: 0.14577778 0.167 0.119
97 Performance: 0.14100000 0.162 0.107
98 Performance: 0.14455556 0.162 0.109
99 Performance: 0.14766667 0.160 0.115
100 Performance: 0.14733333 0.165 0.113
